Country,Location,Station ID,Short-term erosion rate (mm kyr^-1),Basin area (km^2),Latitude,Longitude,Koppen¡VGeiger classification,Aridity Index,Aridity Index category,Reference
US,Waikele Str at Waipahu Oahu HI,16213000,149.4414658,116.9120583,21.3834757,-158.0109311,BSh,0.4555,Semi-arid,USGS
US,N. Halawa Str nr Kaneohe Oahu HI,16225800,178.4036582,4.61017864,21.406111,-157.865556,Aw,2.8332,Humid,USGS
US,N. Halawa Str nr Honolulu Oahu HI,16226200,201.3342241,10.41175176,21.3820035,-157.9033477,Aw,0.9436,Humid,USGS
US,N. Halawa Str nr Quar. Stn. at Halawa Oahu HI,16226400,102.5765976,11.9139448,21.3718924,-157.9127366,Aw,0.74,Humid,USGS
US,Moanalua Stream nr Kaneohe Oahu HI,16227500,31.78462834,2.38278896,21.388056,-157.848611,Aw,2.3023,Humid,USGS
US,Makiki Stream at King St. bridge Oahu HI,16238000,50.80982279,6.39727036,21.296639,-157.83675,Aw,0.6324,Dry sub-humid,USGS
US,Pukele Stream near Honolulu Oahu HI,16244000,112.9312668,2.9784862,21.306667,-157.788333,Aw,1.6019,Humid,USGS
US,Manoa-Palolo Drainage Canal at Moiliili Oahu HI,16247100,80.94828032,26.4178776,21.286528,-157.818556,Aw,0.5713,Dry sub-humid,USGS
US,RB of Kamooalii Str nr Kaneohe Oahu HI,16265600,126.1298902,2.82308692,21.3862924,-157.7928227,Aw,1.6538,Humid,USGS
US,Luluku Str at alt 220 ft nr Kaneohe Oahu HI,16270900,98.28837947,1.26909412,21.3917812,-157.8094922,Aw,1.7036,Humid,USGS
US,Kamooalii Str blw Luluku Str nr Kaneohe Oahu HI,16272200,60.44668445,9.89375416,21.3933924,-157.8037644,Aw,1.5618,Humid,USGS
US,SF Kapunahala Str at Kaneohe Oahu HI,16273950,87.80658303,1.08779496,21.4026812,-157.8058783,Aw,1.6493,Humid,USGS
US,Heeia Stream at Haiku Valley nr Kaneohe Oahu HI,16275000,259.480655,2.48638848,21.4092118,-157.823245,Aw,1.6546,Humid,USGS
US,Kawela Gulch near Moku Molokai HI,16415600,222.1841677,13.67513664,21.069972,-156.948333,Aw,0.388,Semi-arid,USGS
US,Wailuku River at Hilo HI,16713000,19.77286943,635.7902542,19.725542,-155.091669,Af,2.4483,Humid,USGS
US,Ugum River above Talofofo Falls nr Talofofo Guam,16854500,304.8394443,15.33272896,13.322417,144.736139,Am,1.7712,Humid,USGS
US,SILVER CREEK AT SOUTH KORO ROAD NEAR RIPON WI,40734644,4.930739747,93.7575656,43.858333,-88.871389,Df,0.8477,Humid,USGS
US,FISHER CREEK AT HOWARDS GROVE WI,40854592,15.05230746,27.9718704,43.825,-87.833333,Df,0.9353,Humid,USGS
US,OTTER CREEK AT WILLOW ROAD NEAR PLYMOUTH WI,40857005,17.14023581,24.604886,43.788889,-87.921389,Df,0.9354,Humid,USGS
US,RIO GRANDE DE ARECIBO NR ADJUNTAS PR,50020500,774.4798277,32.8928476,18.181667,-66.736667,Af,1.4658,Humid,USGS
US,RIO PELLEJAS ABV CENTRAL PELLEJAS PR,50021030,429.446384,17.79321756,18.204722,-66.703611,Af,1.3241,Humid,USGS
US,RIO PELLEJAS NR UTUADO PR,50021500,1058.636059,24.7343854,18.231389,-66.715556,Af,1.2632,Humid,USGS
US,RIO VIVI NR CENTRAL PELLEJAS PR,50023000,651.7336824,14.65933208,18.214444,-66.673611,Af,1.3952,Humid,USGS
US,RIO GRANDE DE ARECIBO BLW UTUADO PR,50024950,1427.91299,169.9032128,18.302092,-66.704097,Af,1.2012,Humid,USGS
US,RIO SALIENTE AT COABEY NR JAYUYA PR,50025155,186.595877,23.957389,18.212817,-66.563186,Af,1.3963,Humid,USGS
US,RIO JAUCA AT PASO PALMA PR,50025850,408.149555,17.84501732,18.213889,-66.645556,Af,1.5003,Humid,USGS
US,RIO CAONILLAS AT PASO PALMA PR,50026025,1611.248339,98.36774424,18.2314167,-66.6370889,Af,1.2528,Humid,USGS
US,RIO YUNES AT HWY 140 NR FLORIDA PR,50026400,513.3582022,36.23393212,18.324167,-66.586944,Af,1.1552,Humid,USGS
US,RIO LIMON ABV LAGO DOS BOCAS PR,50027000,553.3144965,85.9876016,18.326094,-66.621028,Af,1.1875,Humid,USGS
US,RIO GRANDE DE ARECIBO ABV ARECIBO PR,50027750,74.9674504,453.2479,18.422778,-66.699444,Af,0.8566,Humid,USGS
US,RIO TANAMA NR UTUADO PR,50028000,711.9153131,47.6557792,18.300725,-66.7830139,Af,1.3963,Humid,USGS
US,RIO GRANDE DE MANATI NR MOROVIS PR,50031200,423.1708104,142.9673376,18.295714,-66.413736,Af,1.1825,Humid,USGS
US,RIO GRANDE DE MANATI AT CIALES PR,50035000,321.3151822,331.518464,18.324431,-66.459953,Af,1.1153,Humid,USGS
US,RIO DE LA PLATA AT COMERIO PR,50043800,696.5348802,281.013698,18.2221583,-66.2246194,Af,1.0824,Humid,USGS
US,RIO GUADIANA AT GUADIANA PR,50044830,886.4942306,23.80198972,18.302222,-66.224722,Af,1.1829,Humid,USGS
US,RIO DE LA PLATA BLW LA PLATA DAMSITE PR,50045010,517.7976598,448.067924,18.3460056,-66.2388139,Af,1.2655,Humid,USGS
US,RIO DE BAYAMON BLW LAGO DE CIDRA DAM PR,50047560,304.5516973,21.54870016,18.202778,-66.139167,Af,1.2303,Humid,USGS
US,RIO PIEDRAS AT EL SENORIAL PR,50048770,3634.193413,19.39901012,18.3632694,-66.0658028,Af,1.2334,Humid,USGS
US,RIO PIEDRAS AT RIO PIEDRAS PR,50049000,2426.49343,32.37485,18.396667,-66.056667,Af,1.1619,Humid,USGS
US,QUEBRADA BLANCA AT EL JAGUAL PR,50051150,736.9076086,8.417461,18.1611111,-65.9827778,Af,1.2664,Humid,USGS
US,QUEBRADA SALVATIERRA NR SAN LORENZO PR,50051180,736.9501922,9.68655512,18.1733333,-65.9772222,Af,1.2565,Humid,USGS
US,RIO GRANDE DE LOIZA AT HWY 183 SAN LORENZO PR,50051800,442.3600529,106.4226069,18.1857056,-65.9614472,Af,1.2725,Humid,USGS
US,RIO TURABO ABV BORINQUEN PR,50053025,829.4781801,18.54431408,18.1622222,-66.04,Af,1.2844,Humid,USGS
US,RIO GRANDE DE LOIZA AT CAGUAS PR,50055000,652.6576336,232.5809224,18.2426944,-66.0095889,Af,1.1216,Humid,USGS
US,RIO CAGUITAS NR AGUAS BUENAS PR,50055100,366.0854178,13.7269364,18.2466667,-66.0936111,Af,1.2143,Humid,USGS
US,RIO CAGUITAS NR CAGUAS PR,50055170,465.2522833,21.41920076,18.233056,-66.048056,Af,1.0851,Humid,USGS
US,RIO CAGUITAS AT VILLA BLANCA AT CAGUAS PR,50055225,606.4083974,42.9938008,18.2487028,-66.0276333,Af,1.1048,Humid,USGS
US,RIO BAIROA AT BAIROA PR,50055390,432.7358889,13.15713904,18.2588889,-66.04,Af,1.1149,Humid,USGS
US,RIO GURABO BLW EL MANGO PR,50055750,335.6050207,57.7567324,18.2341528,-65.8853306,Af,1.279,Humid,USGS
US,RIO VALENCIANO NR JUNCOS PR,50056400,1081.101784,42.4758032,18.2160722,-65.9261694,Af,1.2454,Humid,USGS
US,RIO GURABO AT GURABO PR,50057000,685.9459432,155.9172776,18.2584889,-65.968075,Af,1.1552,Humid,USGS
US,RIO CANAS AT RIO CANAS PR,50058350,930.4736148,19.50260964,18.2945,-66.0450889,Af,1.1442,Humid,USGS
US,RIO GRANDE DE LOIZA BLW LOIZA DAMSITE PR,50059050,330.6601967,541.307492,18.3422694,-66.005975,Af,1.208,Humid,USGS
US,RIO CANOVANAS NR CAMPO RICO PR,50061800,369.2369299,25.48548192,18.318478,-65.888914,Af,1.343,Humid,USGS
US,RIO MAMEYES NR SABANA PR,50065500,175.5717089,17.81911744,18.3288139,-65.7508139,Af,1.4973,Humid,USGS
US,RIO FAJARDO ABV FAJARDO PR,50070500,202.2799869,9.55705572,18.2725,-65.721667,Af,1.5867,Humid,USGS
US,RIO FAJARDO NR FAJARDO PR,50071000,520.4336496,38.5908212,18.29895,-65.6938278,Af,1.3136,Humid,USGS
US,RIO ICACOS NR NAGUABO PR,50075000,1350.02876,3.26338488,18.277222,-65.785833,Af,2.2135,Humid,USGS
US,RIO TOA VACA ABV LAGO TOA VACA PR,50110900,489.3546391,36.7778296,18.1265,-66.4577833,Af,1.0329,Humid,USGS
US,RIO PORTUGUES NR TIBES PR,50114900,1390.857942,18.82921276,18.099878,-66.642869,Af,1.2803,Humid,USGS
US,RIO PORTUGUES NR PONCE PR,50115000,1692.427474,22.84369416,18.079167,-66.633611,Af,1.0256,Humid,USGS
US,RIO ROSARIO NR HORMIGUEROS PR,50136400,549.0042498,47.3967804,18.1600861,-67.0857639,Af,1.0827,Humid,USGS
US,JACKSON CREEK TRIBUTARY NEAR ELKHORN WI,54310157,15.69070503,11.24054792,42.6508485,-88.5509338,Df,0.917,Humid,USGS
