Reference	Reference DOI	Sample_ID	Location_ID	Basin_ID	Basin	Place	Region	Latitude	Longitude	Elevation	Season	Observation Type	Sample Type	filtersize_mum	Area (km2)	Time interval (yr)	Discharge_m3_s	Annual_Discharge_m3_s	TSS_mg_L	TSS_kg_s	TSS_km3_yr	Erosion rate (mm/yr)	Sand_perc	Silt_perc	Clay_perc
Clark et al., 2016		USA-MMY-111111-CLK12	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	2.72	2.9755535323051	11.2	0.0333261995618172	0.00000038925001088202	0.0233083838851512			
Clark et al., 2016		USA-MMY-111111-CLK13	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	2.24	2.9755535323051	11.3	0.0336237549150477	0.00000039272545740776	0.0235164944555543			
Clark et al., 2016		USA-MMY-111111-CLK14	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	1.9	2.9755535323051	39.8	0.118427030585743	0.00000138322771724148	0.0828280070204479			
Clark et al., 2016		USA-MMY-111111-CLK15	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	1.67	2.9755535323051	27.3	0.0812326114319293	0.00000094879690152493	0.056814185720056			
Clark et al., 2016		USA-MMY-111111-CLK16	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	1.53	2.9755535323051	3.8	0.0113071034227594	0.00000013206696797783	0.00790820167531914			
Clark et al., 2016		USA-MMY-111111-CLK17	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	13.08	2.9755535323051	34	0.101168820098374	0.000001181651818749	0.070757593937066			
Clark et al., 2016		USA-MMY-111111-CLK18	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	11.41	2.9755535323051	29.7	0.0883739399094616	0.00000103220761814251	0.0618088394097312			
Clark et al., 2016		USA-MMY-111111-CLK19	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	10.48	2.9755535323051	39.5	0.117534364526052	0.00000137280137766428	0.0822036753092385			
Clark et al., 2016		USA-MMY-111111-CLK2	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Winter	single	SS		16.7	0.00273972602739726	0.25	2.9755535323051	1	0.0029755535323051	0.00000003475446525732	0.00208110570403135			
Clark et al., 2016		USA-MMY-111111-CLK20	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	10	2.9755535323051	33.4	0.0993834879789905	0.00000116079913959461	0.0695089305146472			
Clark et al., 2016		USA-MMY-111111-CLK21	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	8.07	2.9755535323051	25.9	0.0770668364867022	0.00000090014065016468	0.0539006377344121			
Clark et al., 2016		USA-MMY-111111-CLK22	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	4.67	2.9755535323051	10.7	0.0318384227956646	0.00000037187277825336	0.0222678310331355			
Clark et al., 2016		USA-MMY-111111-CLK23	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	3.65	2.9755535323051	12	0.0357066423876613	0.00000041705358308788	0.0249732684483763			
Clark et al., 2016		USA-MMY-111111-CLK24	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	2.27	2.9755535323051	7.3	0.0217215407858273	0.00000025370759637846	0.0151920716394289			
Clark et al., 2016		USA-MMY-111111-CLK25	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	1.3	2.9755535323051	0.5	0.00148777676615255	0.00000001737723262866	0.00104055285201568			
Clark et al., 2016		USA-MMY-111111-CLK28	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	0.88	2.9755535323051	1.8	0.00535599635814919	0.00000006255803746318	0.00374599026725644			
Clark et al., 2016		USA-MMY-111111-CLK29	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	1.55	2.9755535323051	0.9	0.00267799817907459	0.00000003127901873159	0.00187299513362822			
Clark et al., 2016		USA-MMY-111111-CLK3	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Spring	single	SS		16.7	0.00273972602739726	0.31	2.9755535323051	0.9	0.00267799817907459	0.00000003127901873159	0.00187299513362822			
Clark et al., 2016		USA-MMY-111111-CLK30	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	1.25	2.9755535323051	6.4	0.0190435426067527	0.00000022242857764687	0.0133190765058007			
Clark et al., 2016		USA-MMY-111111-CLK31	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Summer	single	SS		16.7	0.00273972602739726	0.76	2.9755535323051	2.1	0.00624866241784072	0.00000007298437704038	0.00437032197846584			
Clark et al., 2016		USA-MMY-111111-CLK34	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	0.07	2.9755535323051	2.9	0.0086291052436848	0.00000010078794924624	0.00603520654169093			
Clark et al., 2016		USA-MMY-111111-CLK35	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	2.38	2.9755535323051	285.5	0.849520533473107	0.00000992239983096589	0.594155678500952			
Clark et al., 2016		USA-MMY-111111-CLK36	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	0.91	2.9755535323051	58.3	0.173474770933388	0.00000202618532450197	0.121328462545028			
Clark et al., 2016		USA-MMY-111111-CLK37	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.81	2.9755535323051	175.3	0.521614534213085	0.00000609245775960883	0.364817829916696			
Clark et al., 2016		USA-MMY-111111-CLK38	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	2.15	2.9755535323051	180.3	0.53649230187461	0.00000626623008589545	0.375223358436853			
Clark et al., 2016		USA-MMY-111111-CLK39	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.87	2.9755535323051	113.4	0.337427770563399	0.0000039411563601805	0.235997386837156			
Clark et al., 2016		USA-MMY-111111-CLK4	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Spring	single	SS		16.7	0.00273972602739726	0.45	2.9755535323051	2.7	0.00803399453722378	0.00000009383705619477	0.00561898540088466			
Clark et al., 2016		USA-MMY-111111-CLK40	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	3.37	2.9755535323051	417.6	1.24259115509061	0.0000145134646914583	0.869069742003494			
Clark et al., 2016		USA-MMY-111111-CLK41	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	7.99	2.9755535323051	1222.6	3.63791174859622	0.0000424908092236038	2.54435983374873			
Clark et al., 2016		USA-MMY-111111-CLK42	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	6.74	2.9755535323051	852.9	2.53784960770302	0.0000296420834179713	1.77497505496834			
Clark et al., 2016		USA-MMY-111111-CLK43	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	3.14	2.9755535323051	394.6	1.17415342384759	0.0000137141119905399	0.821204310810772			
Clark et al., 2016		USA-MMY-111111-CLK44	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.81	2.9755535323051	122	0.363017530941223	0.00000424004476139348	0.253894895891825			
Clark et al., 2016		USA-MMY-111111-CLK45	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.61	2.9755535323051	84.2	0.25054160742009	0.00000292632597466665	0.17522910027944			
Clark et al., 2016		USA-MMY-111111-CLK46	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.61	2.9755535323051	82.3	0.24488805570871	0.00000286029249067773	0.17127499944178			
Clark et al., 2016		USA-MMY-111111-CLK47	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	0.23	2.9755535323051	9.7	0.0288628692633595	0.00000033711831299604	0.0201867253291041			
Clark et al., 2016		USA-MMY-111111-CLK48	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	0.14	2.9755535323051	1	0.0029755535323051	0.00000003475446525732	0.00208110570403135			
Clark et al., 2016		USA-MMY-111111-CLK49	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.7	2.9755535323051	1971.2	5.86541112287982	0.0000685080019152363	4.10227556378661			
Clark et al., 2016		USA-MMY-111111-CLK5	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Winter	single	SS		16.7	0.00273972602739726	2.24	2.9755535323051	25.9	0.0770668364867022	0.00000090014065016468	0.0539006377344121			
Clark et al., 2016		USA-MMY-111111-CLK50	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	6.34	2.9755535323051	1302.1	3.87446825441448	0.0000452537892115611	2.70980773721923			
Clark et al., 2016		USA-MMY-111111-CLK51	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	3.54	2.9755535323051	419.6	1.24854226215522	0.000014582973621973	0.873231953411556			
Clark et al., 2016		USA-MMY-111111-CLK52	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.95	2.9755535323051	232.6	0.692113751614167	0.00000808388861885347	0.484065186757693			
Clark et al., 2016		USA-MMY-111111-CLK53	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	1.78	2.9755535323051	134.7	0.400807060801497	0.00000468142647016149	0.280324938333023			
Clark et al., 2016		USA-MMY-111111-CLK54	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262			single	SS		16.7	0.00273972602739726	0.21	2.9755535323051	3.6	0.0107119927162984	0.00000012511607492637	0.00749198053451288			
Clark et al., 2016		USA-MMY-111111-CLK6	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Spring	single	SS		16.7	0.00273972602739726	1.67	2.9755535323051	24.1	0.071710840128553	0.0000008375826127015	0.0501546474671556			
Clark et al., 2016		USA-MMY-111111-CLK7	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Winter	single	SS		16.7	0.00273972602739726	0.4	2.9755535323051	2.3	0.00684377312430174	0.00000007993527009184	0.00478654311927212			
Clark et al., 2016		USA-MMY-111111-CLK8	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Spring	single	SS		16.7	0.00273972602739726	7.53	2.9755535323051	54.2	0.161275001450937	0.00000188369201694694	0.112795929158499			
Clark et al., 2016		USA-MMY-111111-CLK9	USA-MMY-111111	1014	Mameyes River (Puerto Rico)	Caribbean, Greater Antilles	Puerto Rico	18.326972	-65.750262		Spring	single	SS		16.7	0.00273972602739726	7.22	2.9755535323051	63.3	0.188352538594913	0.00000219995765078858	0.131733991065185			
Canfield 1997		USA-MOB-120000-CAN1	USA-MOB-120000	2032	Mobile	Continental USA	USA	31.20384	-87.951036		Spring	single	SS	0.4/0.45	110000	0.00273972602739726	248	1898.68653966135	50	94.9343269830676	0.00110883293916223	0.0100802994469294	2.1	49.3	48.6
GEMS-GLORI (Meybeck and Ragu, 1998)		USA-MSS-111111-GGR1	USA-MSS-111111	2033	Mississipi	USA, Coast	USA	28.95	-89.4			an	SS		2980000	1	16763.3426701032	16800	862.1	14483.28	0.1691647104	0.0567666813422819			
Canfield 1997		USA-MSS-120000-CAN1	USA-MSS-120000	2033	Mississipi	Continental USA	USA	41.490955	-79.460083		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	146	16800	2.7	45.36	0.0005298048	0.000177786845637584	1.8	59.4	38.8
Canfield 1997		USA-MSS-120001-CAN1	USA-MSS-120001	2033	Mississipi	Continental USA	USA	36.6997	-85.572827		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	19.3	16800	57	957.6	0.011184768	0.00375327785234899	4.7	34	61.3
Canfield 1997		USA-MSS-120002-CAN1	USA-MSS-120002	2033	Mississipi	Continental USA	USA	38.007596	-80.30904		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	19.7	16800	1.2	20.16	0.0002354688	0.0000790163758389262	11.1	45.8	43.1
Canfield 1997		USA-MSS-120003-CAN1	USA-MSS-120003	2033	Mississipi	Continental USA	USA	38.475918	-85.483802		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	1840	16800	150	2520	0.0294336	0.00987704697986577			
Canfield 1997		USA-MSS-120004-CAN1	USA-MSS-120004	2033	Mississipi	Continental USA	USA	39.158709	-82.85571		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	38	16800	26	436.8	0.005101824	0.00171202147651007			
Canfield 1997		USA-MSS-120005-CAN1	USA-MSS-120005	2033	Mississipi	Continental USA	USA	38.048507	-88.039905		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	351	16800	690	11592	0.13539456	0.0454344161073826	1	50.3	48.7
Canfield 1997		USA-MSS-120006-CAN1	USA-MSS-120006	2033	Mississipi	Continental USA	USA	39.110657	-90.601838		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	737	16800	170	2856	0.03335808	0.0111939865771812	1	36.6	62.4
Canfield 1997		USA-MSS-120007-CAN1	USA-MSS-120007	2033	Mississipi	Continental USA	USA	38.990687	-90.679026		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	5870	16800	150	2520	0.0294336	0.00987704697986577	1	28.2	70.8
Canfield 1997		USA-MSS-120008-CAN1	USA-MSS-120008	2033	Mississipi	Continental USA	USA	29.28453	-89.351959		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	232	16800	68	1142.4	0.013343232	0.00447759463087248	9.2	59.1	31.7
Canfield 1997		USA-MSS-120009-CAN1	USA-MSS-120009	2033	Mississipi	Continental USA	USA	31.135579			Spring	single	SS	0.4/0.45	2980000	0.00273972602739726		16800	530	8904	0.10399872	0.0348988993288591	4	47	49
Canfield 1997		USA-MSS-120010-CAN1	USA-MSS-120010	2033	Mississipi	Continental USA	USA	40.204438	-95.48179		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	2130	16800	560	9408	0.10988544	0.0368743087248322	2.8	60.8	36.4
Canfield 1997		USA-MSS-120011-CAN1	USA-MSS-120011	2033	Mississipi	Continental USA	USA	40.923252	-98.223535		Spring	single	SS	0.4/0.45	2980000	0.00273972602739726	71.7	16800	77	1293.6	0.015109248	0.00507021744966443	8.7	50.7	40.6
Canfield 1997		USA-NUS-120000-CAN1	USA-NUS-120000	2021	Neuse	Continental USA	USA	35.281104	-77.265475		Spring	single	SS	0.4/0.45	14600	0.00273972602739726	18	1340	13	17.42	0.0002034656	0.013936	1	34.2	64.8
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-PCP-111111-DRN1	USA-PCP-111111	8005	Yukon	Alaska, Fort Yukon	USA	66.5926	-143.0816	158		an	SS	0.2	833232	1	12400	6860.3	43.3666666666667	297.508343333333	0.00347489745013333	0.00417038405886156			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-PCP-111111-DRN2	USA-PCP-111111	8005	Yukon	Alaska, Fort Yukon	USA	66.5926	-143.0816	158		sea	SS	0.2	833232	0.25	12400	6860.3	106	727.1918	0.008493600224	0.0101935598056724			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-PCP-111111-DRN3	USA-PCP-111111	8005	Yukon	Alaska, Fort Yukon	USA	66.5926	-143.0816	158		sea	SS	0.2	833232	0.25	12400	6860.3	23	157.7869	0.001842950992	0.00221181014651382			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-PCP-111111-DRN4	USA-PCP-111111	8005	Yukon	Alaska, Fort Yukon	USA	66.5926	-143.0816	158		sea	SS	0.2	833232	0.25	12400	6860.3	1.1	7.54633	0.0000881411344	0.000105782224398487			
GEMS-GLORI (Meybeck and Ragu, 1998)		USA-PED-111111-GGR1	USA-PED-111111	2079	Pee Dee	USA, Coast	USA	34.2	-79.55			an	SS		18702	1	259.847655755854	425.079076043586	23	9.77681874900249	0.000114193242988349	0.00610593749269324			
Canfield 1997		USA-RGR-111111-CAN1	USA-RGR-111111	2049	Rio Grande	Continental USA	USA	35.930305	-106.111712		Spring	single	SS	0.4/0.45	472000	0.00273972602739726	59	68	50	3.4	0.000039712	0.000084135593220339	4.4	65.2	30.4
Canfield 1997		USA-RGR-111112-CAN1	USA-RGR-111112	2049	Rio Grande	Continental USA	USA	32.941408	-104.35309		Spring	single	SS	0.4/0.45	472000	0.00273972602739726	20.4	68	1850	125.8	0.001469344	0.00311301694915254	16.7	47.4	35.9
Canfield 1997		USA-RGR-111113-CAN1	USA-RGR-111113	2049	Rio Grande	Continental USA	USA	28.940417	-100.646309		Spring	single	SS	0.4/0.45	472000	0.00273972602739726		68	400	27.2	0.000317696	0.000673084745762712	0.9	38.9	60.2
Canfield 1997		USA-SAB-111111-CAN1	USA-SAB-111111	2046	Sabine	Continental USA	USA	30.134468	-93.701717		Spring	single	SS	0.4/0.45	25270	0.00273972602739726	195	240	45	10.8	0.000126144	0.00499184804115552			
GEMS-GLORI (Meybeck and Ragu, 1998)		USA-SVN-111111-GGR1	USA-SVN-111111	2073	Savannah River	USA, Coast	USA	32.5333	-81.2667			an	SS		25500	1	335.900628172201	332	241.4	80.1448	0.000936091264	0.0367094613333333			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-TNN-111111-DRN1	USA-TNN-111111	8005	Yukon	Alaska, Nenana	USA	64.3355	-149.053	103		an	SS	0.2	833232	1	21800	6860.3	1039.66666666667	7132.42523333333	0.0833067267253334	0.0999802296663274			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-TNN-111111-DRN2	USA-TNN-111111	8005	Yukon	Alaska, Nenana	USA	64.3355	-149.053	103		sea	SS	0.2	833232	0.25	21800	6860.3	1228	8424.4484	0.098397557312	0.118091428692129			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-TNN-111111-DRN3	USA-TNN-111111	8005	Yukon	Alaska, Nenana	USA	64.3355	-149.053	103		sea	SS	0.2	833232	0.25	21800	6860.3	1872	12842.4816	0.150000185088	0.180022112794516			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-TNN-111111-DRN4	USA-TNN-111111	8005	Yukon	Alaska, Nenana	USA	64.3355	-149.053	103		sea	SS	0.2	833232	0.25	21800	6860.3	19	130.3457	0.001522437776	0.0018271475123375			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111111-DRN1	USA-YKN-111111	8005	Yukon	Alaska, Eagle	USA	64.4722	-141.4722	259		sea	SS	0.2	833232	0.25	75100	6860.3	403.6	2768.81708	0.0323397834944	0.0388124597883903			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111111-DRN2	USA-YKN-111111	8005	Yukon	Alaska, Eagle	USA	64.4722	-141.4722	259		sea	SS	0.2	833232	0.25	75100	6860.3	601	4123.0403	0.048157110704	0.0577955607849915			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111111-DRN3	USA-YKN-111111	8005	Yukon	Alaska, Eagle	USA	64.4722	-141.4722	259		sea	SS	0.2	833232	0.25	75100	6860.3	608	4171.0624	0.048718008832	0.0584687203948			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111111-DRN4	USA-YKN-111111	8005	Yukon	Alaska, Eagle	USA	64.4722	-141.4722	259		sea	SS	0.2	833232	0.25	75100	6860.3	1.8	12.34854	0.0001442309472	0.000173098185379342			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111112-DRN1	USA-YKN-111112	8005	Yukon	Alaska, Stevens Village	USA	65.5232	-149.4304	73		an	SS	0.2	833232	1	106000	6860.3	295	2023.7885	0.02363784968	0.0283688692705033			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111112-DRN2	USA-YKN-111112	8005	Yukon	Alaska, Stevens Village	USA	65.5232	-149.4304	73		sea	SS	0.2	833232	0.25	106000	6860.3	491	3368.4073	0.039342997264	0.0472173383451428			
Eberl, 2004, Striegl et al., 2007; Dornblaser and Striegl, 2009		USA-YKN-111112-DRN3	USA-YKN-111112	8005	Yukon	Alaska, Stevens Village	USA	65.5232	-149.4304	73		sea	SS	0.2	833232	0.25	106000	6860.3	385	2641.2155	0.03084939704	0.0370237785394704			
